user_id,gender,married,has_children,home_country,home_city,home_airport,user_age,account_age,total_sessions,avg_session_duration,avg_page_clicks,avg_clicks_per_min,avg_seats,avg_checked_bags,num_trip_discounts,avg_trip_discount_amount,total_airlines,top_airline,total_origin_airports,total_destinations,top_destination,total_destination_airports,avg_rooms,total_hotels,total_hotel_brands,top_hotel_brand,total_trips,avg_trip_duration_days,avg_trip_distance_km,avg_base_trip_cost,avg_total_trip_cost,type_browsing,type_complete-package,type_flight-hotel,type_flight-one-way,type_flight-roundtrip,type_hotel-only,status_cancelled,status_complete,status_none,category_extended,category_other,category_week,category_weekend,browsing_frequency,booking_frequency,booking_conversion,cancellation_rate
563882,f,False,False,usa,portland,pdx,33,23,8,3.19,25.62,8.02,0.62,0.12,0,,3,allegiant air,1,3,columbus,3,0.62,3,3,fairmont,3,2.25,3324.41,710.37,710.37,5,3,0,0,0,0,0,3,5,2,0,0,1,0.35,0.13,0.38,0.0
563896,m,False,True,usa,jacksonville,nca,44,23,8,5.78,24.62,7.21,0.38,0.62,3,0.08,2,porter airlines,1,2,toronto,2,0.38,2,2,intercontinental,3,2.25,889.57,743.87,743.87,5,3,0,0,0,0,1,2,5,2,1,0,0,0.35,0.13,0.38,0.33
563956,f,False,False,usa,minneapolis,msp,47,23,8,1.74,14.0,7.95,0.38,0.12,1,0.1,2,american airlines,1,2,los angeles,2,0.38,2,2,radisson,2,1.0,1786.34,209.97,209.97,6,1,1,0,0,0,0,2,6,0,2,0,0,0.35,0.09,0.25,0.0
563974,f,True,True,usa,miami,mia,57,23,8,1.66,13.38,7.98,0.0,0.0,1,0.1,0,,0,0,,0,0.12,1,1,rosewood,1,0.88,,117.25,117.25,7,0,0,0,0,1,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0
563995,m,False,True,usa,sacramento,mhr,27,23,8,1.03,8.38,8.17,0.5,0.25,2,0.18,2,american airlines,1,2,detroit,2,0.5,2,2,banyan tree,2,1.5,3633.44,539.26,503.97,6,2,0,0,0,0,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0
564052,f,False,True,usa,wichita,ict,50,23,8,1.55,12.38,7.92,0.5,0.25,1,0.1,2,united airlines,1,3,austin,3,0.5,3,3,best western,3,1.5,1555.14,335.06,335.06,5,3,0,0,0,0,0,3,5,0,3,0,0,0.35,0.13,0.38,0.0
564100,f,True,False,usa,las vegas,lsv,39,23,8,2.52,20.5,8.13,0.75,0.38,3,0.13,5,airtran airways,1,5,boston,5,1.0,5,4,shangri-la,6,3.75,2667.04,738.56,694.72,2,4,0,0,1,1,0,6,2,2,2,2,0,0.35,0.26,0.75,0.0
564101,f,False,False,usa,oklahoma city,okc,18,23,8,14.35,30.12,7.14,0.25,0.0,3,0.13,1,american airlines,1,1,berlin,1,0.0,0,0,,2,1.5,8203.33,383.71,383.71,6,1,0,0,1,0,1,1,6,1,1,0,0,0.35,0.09,0.25,0.5
564112,f,False,False,usa,san diego,nzy,37,23,8,3.68,29.62,8.1,0.38,0.12,2,0.15,3,american airlines,1,3,indianapolis,3,0.38,3,3,best western,3,1.75,2959.65,446.4,425.03,5,3,0,0,0,0,0,3,5,2,1,0,0,0.35,0.13,0.38,0.0
564182,m,False,False,usa,dallas,dal,40,23,8,2.11,17.12,8.1,0.5,0.12,2,0.15,3,american airlines,1,3,chicago,3,0.5,3,2,fairmont,3,1.5,1976.85,285.29,251.41,5,3,0,0,0,0,0,3,5,0,1,2,0,0.35,0.13,0.38,0.0
564204,f,True,False,canada,toronto,ykz,55,23,8,1.62,13.12,8.18,0.88,0.38,1,0.1,4,delta air lines,1,5,columbus,5,0.75,4,3,rosewood,5,2.62,2002.72,444.38,444.38,3,4,0,0,1,0,0,5,3,2,1,2,0,0.35,0.22,0.62,0.0
564219,f,False,True,usa,baltimore,bwi,43,23,8,3.31,26.62,8.03,0.25,0.12,4,0.11,2,american airlines,1,2,new york,2,0.38,3,3,four seasons,3,2.38,1094.94,324.8,308.15,5,2,0,0,0,1,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0
564234,f,False,False,usa,grand rapids,grr,46,23,9,1.67,13.56,8.15,0.22,0.0,2,0.1,2,southwest airlines,1,2,san antonio,2,0.11,1,1,conrad,2,1.11,1189.5,98.0,93.63,7,1,0,0,1,0,0,2,7,1,1,0,0,0.39,0.09,0.22,0.0
564252,f,False,False,canada,calgary,yyc,42,23,8,1.78,14.25,8.0,0.62,0.12,3,0.18,3,airtran airways,1,3,louisville,3,0.62,3,2,crowne plaza,3,1.38,2071.44,356.17,312.03,5,3,0,0,0,0,0,3,5,0,2,1,0,0.35,0.13,0.38,0.0
564258,f,False,False,usa,rochester,roc,18,23,8,1.49,12.0,8.05,0.25,0.0,3,0.08,1,united airlines,1,1,houston,1,0.62,3,3,choice hotels,3,3.38,2161.61,779.79,749.3,5,1,0,0,0,2,0,3,5,3,0,0,0,0.35,0.13,0.38,0.0
564306,f,False,False,usa,shreveport,shv,42,23,8,2.1,17.0,8.07,0.38,0.25,3,0.13,3,allegiant air,1,3,calgary,3,0.38,3,3,choice hotels,4,3.0,1615.16,469.8,424.01,4,2,0,0,1,1,0,4,4,2,1,0,1,0.35,0.17,0.5,0.0
564312,f,True,False,usa,new york,lga,44,23,8,2.04,16.5,8.14,0.38,0.12,3,0.1,3,alaska airlines,1,3,philadelphia,3,0.5,4,4,banyan tree,4,3.12,1548.71,539.97,539.13,4,3,0,0,0,1,0,4,4,3,0,1,0,0.35,0.17,0.5,0.0
564364,f,False,True,usa,omaha,off,55,23,8,1.2,9.75,8.12,0.25,0.12,4,0.18,1,jetblue airways,1,1,boston,1,0.25,1,1,rosewood,1,1.5,2063.84,312.76,312.76,7,1,0,0,0,0,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0
564369,f,True,True,usa,oakland,oak,54,23,8,1.31,10.5,7.93,0.0,0.0,2,0.1,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
564377,f,False,False,usa,new york,lga,38,23,8,2.04,16.38,7.99,0.25,0.12,4,0.18,2,delta air lines,1,2,dallas,2,0.25,2,2,fairmont,3,1.5,3071.39,227.68,197.21,5,1,0,0,1,1,0,3,5,1,2,0,0,0.35,0.13,0.38,0.0
564430,f,False,True,canada,hamilton,yhm,43,23,8,2.71,21.88,8.09,1.12,0.5,1,0.1,4,delta air lines,1,4,new york,4,0.75,5,3,hyatt,6,4.25,1579.77,706.24,690.37,2,3,1,0,1,1,0,6,2,4,1,1,0,0.35,0.26,0.75,0.0
564434,f,True,True,canada,hamilton,yhm,36,23,8,1.0,8.0,8.05,0.0,0.0,2,0.15,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
564495,f,False,True,usa,fresno,fat,50,23,8,17.59,46.0,7.27,0.5,0.25,3,0.22,3,airtran airways,1,3,denver,3,0.75,4,3,aman resorts,5,3.5,1501.98,483.69,474.29,3,4,0,0,0,1,1,4,3,4,1,0,0,0.35,0.22,0.62,0.2
564498,f,False,False,canada,edmonton,yeg,22,23,8,1.25,10.0,7.97,0.0,0.0,5,0.12,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
564517,f,True,False,usa,fort worth,ftw,57,23,8,3.08,25.12,8.06,0.5,0.5,3,0.13,4,air canada,1,4,los angeles,4,0.5,4,4,conrad,4,3.25,1901.02,522.13,464.52,4,4,0,0,0,0,0,4,4,1,3,0,0,0.35,0.17,0.5,0.0
564534,f,True,False,usa,new york,lga,46,23,8,2.73,22.12,8.09,0.38,0.0,2,0.1,3,finnair,1,3,san antonio,3,0.38,3,3,hyatt,3,2.38,2414.26,594.09,561.7,5,3,0,0,0,0,0,3,5,1,2,0,0,0.35,0.13,0.38,0.0
564588,f,False,True,usa,indianapolis,ind,18,23,8,1.71,13.75,8.0,0.0,0.0,3,0.13,0,,0,0,,0,0.25,2,2,aman resorts,2,1.25,,158.0,133.75,6,0,0,0,0,2,0,2,6,0,2,0,0,0.35,0.09,0.25,0.0
564593,f,False,False,usa,las vegas,las,28,23,8,1.63,13.0,7.93,0.12,0.0,3,0.12,1,american airlines,1,1,montreal,1,0.25,2,2,conrad,2,1.62,3621.35,222.92,211.21,6,1,0,0,0,1,0,2,6,1,1,0,0,0.35,0.09,0.25,0.0
564596,f,False,True,usa,austin,aus,33,23,8,1.93,15.5,7.96,0.88,0.38,0,,3,american airlines,1,3,chicago,4,0.88,4,3,best western,4,3.12,1862.04,677.08,677.08,4,4,0,0,0,0,0,4,4,4,0,0,0,0.35,0.17,0.5,0.0
564604,f,True,False,usa,reno,rno,39,23,8,1.86,15.0,8.02,0.25,0.38,2,0.22,2,american airlines,1,2,charlotte,2,0.12,1,1,fairmont,2,1.0,2033.63,211.8,207.13,6,1,0,0,1,0,0,2,6,1,1,0,0,0.35,0.09,0.25,0.0
564606,f,False,False,usa,los angeles,lax,37,23,8,1.31,10.5,7.94,0.62,0.38,5,0.1,2,american airlines,1,1,houston,2,0.88,3,3,aman resorts,3,2.75,2244.73,705.86,701.92,5,2,0,0,0,1,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0
564616,f,True,False,usa,houston,iah,55,23,9,1.81,14.67,8.07,0.22,0.11,4,0.09,2,jetblue airways,1,2,milwaukee,2,0.11,1,1,conrad,2,0.78,1841.02,225.85,221.6,7,1,0,0,1,0,0,2,7,1,0,0,1,0.39,0.09,0.22,0.0
564620,f,False,False,usa,fresno,fat,43,23,8,11.79,34.75,7.15,0.75,0.12,5,0.2,4,alitalia,1,4,tucson,4,0.62,3,3,marriott,5,3.5,1501.96,503.6,461.88,3,4,0,0,1,0,1,4,3,2,2,1,0,0.35,0.22,0.62,0.2
564699,f,False,True,usa,new york,lga,30,23,8,2.21,17.75,8.09,0.5,0.25,1,0.1,4,air canada,1,4,houston,4,0.5,4,4,accor,4,2.12,1181.3,330.83,330.83,4,4,0,0,0,0,0,4,4,2,0,2,0,0.35,0.17,0.5,0.0
564713,f,True,True,usa,los angeles,lax,40,23,7,2.41,19.29,7.96,1.0,0.86,1,0.05,3,american airlines,1,3,milwaukee,3,0.14,1,1,four seasons,3,4.29,2355.19,411.32,411.32,4,1,0,0,2,0,0,3,4,2,0,1,0,0.3,0.13,0.43,0.0
564736,m,False,False,usa,denver,den,50,23,8,2.59,21.0,8.08,0.88,0.25,2,0.12,4,united airlines,1,5,chicago,5,0.88,5,5,accor,5,4.25,2067.49,787.03,755.27,3,5,0,0,0,0,0,5,3,3,1,1,0,0.35,0.22,0.62,0.0
564737,f,False,False,usa,charlotte,clt,47,23,8,1.37,11.12,8.21,0.25,0.12,4,0.22,1,american airlines,1,1,detroit,1,0.25,1,1,best western,1,0.38,819.77,69.67,48.77,7,1,0,0,0,0,0,1,7,0,0,1,0,0.35,0.04,0.12,0.0
564792,f,True,True,usa,new york,lga,46,23,8,1.42,11.25,7.99,0.12,0.12,4,0.14,1,spirit airlines,1,1,houston,1,0.25,2,2,four seasons,2,1.75,2289.2,251.48,239.33,6,1,0,0,0,1,0,2,6,2,0,0,0,0.35,0.09,0.25,0.0
564822,f,False,False,usa,miami,opf,24,23,8,1.32,10.62,8.04,0.0,0.0,2,0.12,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
564842,m,False,True,usa,indianapolis,ind,22,23,8,1.27,10.25,8.04,0.25,0.12,1,0.05,2,air france,1,1,new york,2,0.25,2,2,hilton,2,0.88,1067.27,169.04,169.04,6,2,0,0,0,0,0,2,6,0,1,0,1,0.35,0.09,0.25,0.0
564854,f,False,False,usa,new york,lga,40,23,8,1.34,10.75,8.05,0.12,0.12,2,0.08,1,jetblue airways,1,1,charlotte,1,0.25,2,2,hyatt,2,0.88,874.94,175.69,175.69,6,0,1,0,0,1,0,2,6,0,1,1,0,0.35,0.09,0.25,0.0
564962,f,True,False,usa,long beach,lgb,53,23,8,2.27,18.12,7.96,0.5,0.12,1,0.05,4,air canada,1,4,baltimore,4,0.5,4,3,crowne plaza,4,2.0,2800.71,498.14,498.14,4,4,0,0,0,0,0,4,4,2,0,1,1,0.35,0.17,0.5,0.0
565056,f,False,False,usa,houston,iah,18,23,8,1.03,8.38,8.14,0.0,0.0,3,0.12,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
565070,f,False,False,canada,quebec,yqb,67,23,9,2.1,16.89,8.01,0.22,0.22,5,0.09,2,american airlines,1,2,fort worth,2,0.22,2,2,aman resorts,2,1.0,3455.26,212.62,198.1,7,2,0,0,0,0,0,2,7,1,0,1,0,0.39,0.09,0.22,0.0
565076,f,False,False,usa,stockton,sck,25,23,8,1.58,12.75,8.05,0.0,0.0,2,0.2,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
565109,f,False,False,usa,chicago,ugn,30,23,7,1.79,14.43,7.98,0.43,0.29,5,0.12,2,jetblue airways,1,3,charlotte,3,0.29,2,2,fairmont,3,1.57,1666.32,368.21,326.25,4,1,1,0,1,0,0,3,4,0,2,1,0,0.3,0.13,0.43,0.0
565114,f,False,False,usa,philadelphia,pne,34,23,10,2.16,17.4,7.99,0.3,0.3,6,0.08,3,alaska airlines,1,3,hamilton,3,0.2,2,2,best western,4,2.5,2759.59,276.79,265.61,6,1,0,0,2,1,0,4,6,2,0,2,0,0.43,0.17,0.4,0.0
565131,f,True,False,canada,winnipeg,yav,39,23,8,2.39,19.12,7.94,0.38,0.25,1,0.1,3,airtran airways,1,3,columbus,3,0.38,3,3,accor,3,1.88,1425.84,356.78,342.01,5,3,0,0,0,0,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0
565212,f,False,False,usa,nashville,bna,51,23,6,1.91,15.17,8.02,0.5,0.17,3,0.1,2,allegiant air,1,2,los angeles,2,0.5,2,2,aman resorts,2,2.67,1937.4,341.37,329.0,4,2,0,0,0,0,0,2,4,1,0,1,0,0.26,0.09,0.33,0.0
565240,f,False,False,canada,vancouver,yvr,40,23,8,1.16,9.25,7.91,0.0,0.0,2,0.12,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
565251,f,False,False,canada,calgary,yyc,34,23,8,1.66,13.38,8.09,0.25,0.12,4,0.11,2,air transat,1,2,quebec,2,0.25,2,2,best western,2,1.25,2900.82,289.46,251.16,6,2,0,0,0,0,0,2,6,1,1,0,0,0.35,0.09,0.25,0.0
565265,m,False,False,canada,quebec,yqb,27,23,8,18.17,40.75,7.08,0.62,0.38,1,0.2,4,air transat,1,4,montreal,4,0.88,5,5,conrad,6,4.38,1402.16,792.66,792.66,2,4,1,0,0,1,1,5,2,5,0,1,0,0.35,0.26,0.75,0.17
565275,f,True,True,usa,philadelphia,pne,58,23,8,1.31,10.25,7.82,0.12,0.12,1,0.1,1,alaska airlines,1,1,los angeles,1,0.12,1,1,radisson,2,0.75,3874.26,124.21,115.88,6,0,0,0,1,1,0,2,6,0,0,2,0,0.35,0.09,0.25,0.0
565280,f,False,False,usa,new york,jfk,21,23,8,1.94,15.62,8.16,0.25,0.12,2,0.08,2,conviasa,1,2,denpasar,2,0.12,1,1,four seasons,2,1.75,9448.24,454.31,454.31,6,1,0,0,1,0,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0
565294,f,False,False,usa,el paso,elp,47,23,8,2.78,22.62,8.1,0.5,0.38,1,0.1,4,alaska airlines,1,4,austin,4,0.62,5,4,extended stay,5,4.12,1573.31,718.15,701.95,3,4,0,0,0,1,0,5,3,4,1,0,0,0.35,0.22,0.62,0.0
565301,f,False,True,usa,new orleans,msy,39,23,8,2.3,18.75,8.2,0.75,0.25,2,0.1,5,air france,1,4,new york,4,0.75,5,5,fairmont,5,2.75,2045.92,828.02,814.85,3,5,0,0,0,0,0,5,3,2,1,1,1,0.35,0.22,0.62,0.0
565348,f,True,False,usa,colorado springs,cos,57,23,8,1.61,13.0,8.12,0.0,0.0,0,,0,,0,0,,0,0.12,1,1,shangri-la,1,2.0,,356.0,356.0,7,0,0,0,0,1,0,1,7,0,1,0,0,0.35,0.04,0.12,0.0
565365,m,False,True,usa,memphis,mem,52,23,8,2.14,17.12,7.99,0.12,0.12,3,0.17,1,united airlines,1,1,toronto,1,0.12,1,1,wyndham,1,1.38,1336.16,300.43,300.43,7,1,0,0,0,0,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0
565377,f,False,False,usa,orlando,orl,43,23,8,1.62,13.0,8.01,0.38,0.25,1,0.05,3,american airlines,1,3,charlotte,3,0.62,4,3,crowne plaza,4,3.88,2116.5,575.23,567.13,4,3,0,0,0,1,0,4,4,2,2,0,0,0.35,0.17,0.5,0.0
565387,f,False,False,usa,new york,jfk,22,23,8,1.24,10.0,7.89,0.38,0.12,1,0.2,2,allegiant air,1,2,columbus,2,0.12,1,1,choice hotels,2,2.0,6794.24,619.34,619.34,6,1,0,0,1,0,0,2,6,1,0,0,1,0.35,0.09,0.25,0.0
565419,f,False,False,usa,new york,jfk,47,23,8,1.95,15.62,7.98,0.38,0.25,5,0.09,2,american airlines,1,3,detroit,3,0.12,1,1,shangri-la,3,2.12,759.3,145.95,135.79,5,1,0,0,2,0,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0
565459,f,False,False,usa,new york,lga,29,23,8,2.37,19.0,7.94,0.38,0.12,4,0.15,2,delta air lines,1,2,los angeles,2,0.38,3,2,four seasons,3,1.5,3488.43,327.2,271.47,5,3,0,0,0,0,0,3,5,0,2,1,0,0.35,0.13,0.38,0.0
565460,f,False,True,usa,chicago,ord,39,23,7,2.29,18.57,8.09,0.14,0.14,4,0.2,1,delta air lines,1,1,houston,1,0.29,2,2,extended stay,2,2.57,1521.93,513.07,490.07,5,1,0,0,0,1,0,2,5,1,1,0,0,0.3,0.09,0.29,0.0
565464,f,True,False,usa,san francisco,sfo,47,23,8,1.65,13.25,7.94,0.25,0.0,2,0.18,2,allegiant air,1,2,charlotte,2,0.25,2,2,marriott,2,1.0,2115.1,177.04,177.04,6,2,0,0,0,0,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0
565467,f,False,False,usa,las vegas,las,27,23,8,1.56,12.62,8.03,0.25,0.0,4,0.1,2,ryanair,1,2,el paso,2,0.38,3,3,fairmont,3,2.5,1466.1,409.0,389.13,5,2,0,0,0,1,0,3,5,2,1,0,0,0.35,0.13,0.38,0.0
565487,f,False,False,canada,halifax,yhz,18,23,8,0.94,7.5,7.9,0.0,0.0,2,0.05,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
565508,f,False,True,usa,dallas,dal,46,23,8,1.64,13.25,8.09,0.0,0.0,2,0.1,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
565510,f,True,False,usa,houston,efd,66,23,9,1.8,14.78,8.12,0.33,0.22,3,0.12,3,airtran airways,1,3,denver,3,0.33,3,3,radisson,3,2.11,1929.33,263.4,247.28,6,3,0,0,0,0,0,3,6,2,1,0,0,0.39,0.13,0.33,0.0
565511,f,False,False,usa,st. louis,stl,18,23,8,16.68,38.62,7.26,0.25,0.0,2,0.1,1,volaris,1,1,denver,1,0.0,0,0,,2,0.88,1235.86,54.87,52.12,6,1,0,0,1,0,1,1,6,1,1,0,0,0.35,0.09,0.25,0.5
565514,f,False,False,canada,hamilton,yhm,48,23,8,2.39,19.12,7.99,0.75,0.25,3,0.1,2,united airlines,1,3,el paso,3,0.38,2,2,best western,3,2.38,1473.66,204.83,201.73,5,2,0,0,1,0,0,3,5,2,1,0,0,0.35,0.13,0.38,0.0
565565,f,True,True,usa,chicago,mdw,60,23,8,19.05,57.62,7.22,0.25,0.0,3,0.17,2,airtran airways,1,1,dallas,1,0.5,3,3,four seasons,5,3.25,1277.29,408.57,399.87,3,2,0,0,1,2,1,4,3,4,0,0,1,0.35,0.22,0.62,0.2
565573,f,False,False,usa,fort worth,ftw,39,23,9,2.97,24.0,8.02,0.67,0.67,1,0.1,4,american airlines,1,5,new york,6,0.67,6,4,accor,6,3.44,1811.37,754.24,754.24,3,6,0,0,0,0,0,6,3,4,1,1,0,0.39,0.26,0.67,0.0
565582,f,True,True,usa,anchorage,anc,27,23,8,1.42,11.75,8.3,0.25,0.12,2,0.12,2,american airlines,1,2,los angeles,2,0.25,2,2,extended stay,2,2.12,4597.51,349.2,328.5,6,2,0,0,0,0,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0
565601,m,True,True,usa,austin,aus,50,23,8,1.22,9.75,8.0,0.0,0.0,5,0.12,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
565718,f,False,False,usa,san antonio,rnd,51,23,8,3.0,24.25,8.08,0.38,0.38,1,0.2,3,japan airlines,1,3,fort worth,3,0.62,4,4,four seasons,4,2.12,1624.85,301.33,301.33,4,2,1,0,0,1,0,4,4,2,0,1,1,0.35,0.17,0.5,0.0
565755,m,False,False,usa,newark,ewr,33,23,7,1.19,9.57,8.0,0.0,0.0,2,0.12,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,7,0,0,0,0,0,0,0,7,0,0,0,0,0.3,0.0,0.0,
565764,f,False,True,canada,montreal,yul,32,23,8,1.16,9.25,8.08,0.12,0.12,3,0.1,1,porter airlines,1,1,toronto,1,0.12,1,1,accor,1,0.88,479.52,191.5,191.5,7,1,0,0,0,0,0,1,7,0,1,0,0,0.35,0.04,0.12,0.0
565768,f,False,False,canada,calgary,yyc,32,23,8,2.06,16.75,8.1,0.62,0.5,1,0.05,4,american airlines,1,4,austin,4,0.62,4,4,accor,5,2.62,2773.36,618.67,612.47,3,3,0,0,1,1,0,5,3,2,0,2,1,0.35,0.22,0.62,0.0
565791,f,False,False,usa,dallas,dal,51,23,7,1.34,10.86,8.18,0.29,0.14,3,0.27,2,american airlines,1,2,los angeles,2,0.29,2,2,choice hotels,2,3.0,1723.56,718.77,685.46,5,2,0,0,0,0,0,2,5,2,0,0,0,0.3,0.09,0.29,0.0
565826,f,False,True,usa,providence,pvd,25,23,8,1.3,10.5,8.11,0.0,0.0,1,0.05,0,,0,0,,0,0.25,1,1,fairmont,1,1.5,,144.0,144.0,7,0,0,0,0,1,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0
565827,f,True,False,usa,nashville,bna,26,23,8,16.33,28.5,7.12,0.5,0.25,2,0.08,1,emirates,1,1,dubai,1,0.0,0,0,,2,1.38,12112.9,1143.24,1143.24,6,1,0,0,1,0,1,1,6,1,1,0,0,0.35,0.09,0.25,0.5
565841,f,True,True,canada,toronto,yyz,44,23,8,1.47,11.75,7.9,0.25,0.0,3,0.08,2,delta air lines,1,2,houston,2,0.38,3,3,aman resorts,3,2.25,2601.43,266.43,262.36,5,2,0,0,0,1,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0
565902,f,False,True,usa,nashville,bna,23,23,8,1.8,14.5,8.02,0.25,0.0,3,0.08,2,allegiant air,1,2,memphis,2,0.25,2,2,accor,2,1.38,655.05,215.29,215.29,6,2,0,0,0,0,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0
565910,f,False,False,canada,edmonton,yxd,30,23,8,1.69,13.75,8.16,0.25,0.0,2,0.08,2,delta air lines,1,2,los angeles,2,0.12,1,1,best western,2,1.0,2747.38,133.39,133.39,6,1,0,0,1,0,0,2,6,0,0,1,1,0.35,0.09,0.25,0.0
565912,f,False,False,usa,philadelphia,pne,55,23,9,1.45,11.67,8.01,0.11,0.0,4,0.12,1,southwest airlines,1,1,san diego,1,0.22,1,1,starwood,2,0.89,3828.73,146.94,139.24,7,0,0,0,1,1,0,2,7,1,0,0,1,0.39,0.09,0.22,0.0
565915,f,False,True,usa,new york,lga,18,23,9,2.76,22.33,8.07,0.22,0.0,4,0.12,1,southwest airlines,1,1,dallas,1,0.22,1,1,conrad,1,0.44,2219.1,114.53,114.53,8,1,0,0,0,0,0,1,8,0,1,0,0,0.39,0.04,0.11,0.0
565935,f,True,False,usa,new york,lga,54,23,8,1.92,15.5,8.06,0.5,0.25,3,0.18,3,american airlines,1,3,indianapolis,3,0.5,3,2,radisson,3,2.25,2983.0,430.89,335.4,5,2,1,0,0,0,0,3,5,3,0,0,0,0.35,0.13,0.38,0.0
565949,f,False,True,usa,los angeles,lax,38,23,8,2.25,18.25,8.04,0.38,0.38,2,0.15,3,air transat,1,3,calgary,3,0.5,4,3,banyan tree,4,3.88,2623.67,736.9,668.33,4,3,0,0,0,1,0,4,4,4,0,0,0,0.35,0.17,0.5,0.0
566002,f,True,False,usa,new york,jfk,69,23,8,0.99,8.0,8.08,0.0,0.0,1,0.05,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
566008,f,False,False,usa,chicago,ord,38,23,10,2.05,16.6,8.03,0.5,0.3,3,0.15,4,american airlines,1,5,columbus,5,0.5,5,4,banyan tree,5,3.7,1711.4,639.48,608.2,5,5,0,0,0,0,0,5,5,3,1,1,0,0.43,0.22,0.5,0.0
566032,m,True,False,usa,san antonio,sat,54,23,8,2.5,20.25,8.12,0.88,0.88,2,0.1,4,american airlines,1,4,fort worth,4,0.75,3,3,accor,4,2.0,1673.0,428.51,428.51,4,3,0,0,1,0,0,4,4,1,1,2,0,0.35,0.17,0.5,0.0
566044,m,True,True,usa,dallas,dal,59,23,8,17.37,41.88,7.21,1.0,0.75,1,0.2,1,southwest airlines,1,1,boston,1,0.0,0,0,,2,2.25,2497.58,433.07,433.07,6,1,0,0,1,0,1,1,6,1,1,0,0,0.35,0.09,0.25,0.5
566059,f,True,True,usa,baltimore,bwi,29,23,11,13.5,38.91,7.37,1.0,0.64,4,0.06,4,united airlines,1,4,memphis,4,0.64,4,3,crowne plaza,5,4.82,1337.26,582.34,563.4,6,5,0,0,0,0,1,4,6,4,0,1,0,0.48,0.22,0.45,0.2
566061,m,True,True,canada,toronto,yzd,53,23,8,1.63,13.25,7.98,0.38,0.25,2,0.1,3,air france,1,3,dallas,3,0.38,3,3,accor,3,1.62,2254.6,250.75,250.75,5,3,0,0,0,0,0,3,5,1,2,0,0,0.35,0.13,0.38,0.0
566096,f,False,True,usa,memphis,mem,40,23,8,2.62,21.12,8.03,0.38,0.0,3,0.12,3,jetblue airways,1,3,boston,3,0.38,3,3,accor,4,1.62,1595.2,294.73,294.73,4,2,0,0,1,1,0,4,4,0,2,1,1,0.35,0.17,0.5,0.0
566097,f,True,False,usa,long beach,lgb,67,23,8,1.46,11.88,8.11,0.0,0.0,2,0.12,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
566152,f,False,False,usa,phoenix,luf,41,23,9,1.92,15.56,8.06,0.67,0.11,3,0.13,4,air canada,1,4,chicago,4,0.22,2,2,aman resorts,4,2.33,2786.17,471.91,462.51,5,2,0,0,2,0,0,4,5,1,2,0,1,0.39,0.17,0.44,0.0
